1 	 3320 	 Attr3320 	 0.459
2 	 6281 	 Attr6281 	 0.425
3 	 804 	 Attr804 	 0.391
4 	 6184 	 Attr6184 	 0.376
5 	 1962 	 Attr1962 	 0.344
6 	 1829 	 Attr1829 	 0.344
7 	 2121 	 Attr2121 	 0.334
8 	 1674 	 Attr1674 	 0.334
9 	 6677 	 Attr6677 	 0.325
10 	 2363 	 Attr2363 	 0.324
11 	 4847 	 Attr4847 	 0.318
12 	 2439 	 Attr2439 	 0.316
13 	 1087 	 Attr1087 	 0.306
14 	 5984 	 Attr5984 	 0.306
15 	 1882 	 Attr1882 	 0.303
16 	 2111 	 Attr2111 	 0.301
17 	 6347 	 Attr6347 	 0.293
18 	 770 	 Attr770 	 0.292
19 	 5772 	 Attr5772 	 0.282
20 	 3012 	 Attr3012 	 0.281
21 	 1745 	 Attr1745 	 0.278
22 	 3784 	 Attr3784 	 0.278
23 	 3341 	 Attr3341 	 0.277
24 	 6797 	 Attr6797 	 0.273
25 	 6803 	 Attr6803 	 0.273
26 	 3647 	 Attr3647 	 0.273
27 	 1144 	 Attr1144 	 0.273
28 	 7119 	 Attr7119 	 0.273
29 	 4973 	 Attr4973 	 0.268
30 	 4196 	 Attr4196 	 0.266
31 	 6005 	 Attr6005 	 0.262
32 	 3507 	 Attr3507 	 0.258
33 	 6855 	 Attr6855 	 0.258
34 	 490 	 Attr490 	 0.257
35 	 6919 	 Attr6919 	 0.255
36 	 1834 	 Attr1834 	 0.255
37 	 3729 	 Attr3729 	 0.252
38 	 1135 	 Attr1135 	 0.251
39 	 2020 	 Attr2020 	 0.249
40 	 173 	 Attr173 	 0.247
41 	 4229 	 Attr4229 	 0.247
42 	 4609 	 Attr4609 	 0.245
43 	 2402 	 Attr2402 	 0.244
44 	 2288 	 Attr2288 	 0.244
45 	 6806 	 Attr6806 	 0.244
46 	 3258 	 Attr3258 	 0.244
47 	 5833 	 Attr5833 	 0.243
48 	 5087 	 Attr5087 	 0.243
49 	 590 	 Attr590 	 0.239
50 	 2084 	 Attr2084 	 0.238
51 	 6021 	 Attr6021 	 0.237
52 	 3252 	 Attr3252 	 0.233
53 	 2626 	 Attr2626 	 0.233
54 	 1081 	 Attr1081 	 0.233
55 	 4167 	 Attr4167 	 0.232
56 	 3336 	 Attr3336 	 0.229
57 	 5723 	 Attr5723 	 0.229
58 	 3342 	 Attr3342 	 0.228
59 	 2137 	 Attr2137 	 0.228
60 	 3004 	 Attr3004 	 0.227
61 	 1827 	 Attr1827 	 0.226
62 	 400 	 Attr400 	 0.224
63 	 4328 	 Attr4328 	 0.223
64 	 4366 	 Attr4366 	 0.223
65 	 235 	 Attr235 	 0.222
66 	 5823 	 Attr5823 	 0.221
67 	 5062 	 Attr5062 	 0.221
68 	 1802 	 Attr1802 	 0.220
69 	 6162 	 Attr6162 	 0.219
70 	 2276 	 Attr2276 	 0.219
71 	 695 	 Attr695 	 0.219
72 	 1779 	 Attr1779 	 0.216
73 	 4764 	 Attr4764 	 0.216
74 	 3561 	 Attr3561 	 0.216
75 	 774 	 Attr774 	 0.216
76 	 2641 	 Attr2641 	 0.215
77 	 3904 	 Attr3904 	 0.215
78 	 321 	 Attr321 	 0.215
79 	 1260 	 Attr1260 	 0.214
80 	 1630 	 Attr1630 	 0.213
81 	 3778 	 Attr3778 	 0.213
82 	 4504 	 Attr4504 	 0.212
