1 	 6855 	 Attr6855 	 0.626
2 	 2354 	 Attr2354 	 0.626
3 	 4847 	 Attr4847 	 0.594
4 	 1834 	 Attr1834 	 0.541
5 	 1882 	 Attr1882 	 0.536
6 	 3252 	 Attr3252 	 0.532
7 	 2121 	 Attr2121 	 0.528
8 	 6041 	 Attr6041 	 0.514
9 	 1745 	 Attr1745 	 0.503
10 	 1144 	 Attr1144 	 0.496
11 	 2288 	 Attr2288 	 0.494
12 	 4328 	 Attr4328 	 0.490
13 	 1685 	 Attr1685 	 0.466
14 	 1829 	 Attr1829 	 0.450
15 	 2642 	 Attr2642 	 0.444
16 	 758 	 Attr758 	 0.442
17 	 1779 	 Attr1779 	 0.441
18 	 804 	 Attr804 	 0.440
19 	 4196 	 Attr4196 	 0.419
20 	 4366 	 Attr4366 	 0.418
21 	 4973 	 Attr4973 	 0.417
22 	 2020 	 Attr2020 	 0.408
23 	 5593 	 Attr5593 	 0.396
24 	 5501 	 Attr5501 	 0.394
25 	 6806 	 Attr6806 	 0.390
26 	 4229 	 Attr4229 	 0.389
27 	 6919 	 Attr6919 	 0.387
28 	 2111 	 Attr2111 	 0.383
29 	 2402 	 Attr2402 	 0.383
30 	 4680 	 Attr4680 	 0.382
31 	 6797 	 Attr6797 	 0.382
32 	 2441 	 Attr2441 	 0.381
33 	 2363 	 Attr2363 	 0.376
34 	 4438 	 Attr4438 	 0.373
35 	 2335 	 Attr2335 	 0.372
36 	 1928 	 Attr1928 	 0.372
37 	 3847 	 Attr3847 	 0.372
38 	 3320 	 Attr3320 	 0.365
39 	 1909 	 Attr1909 	 0.365
40 	 4377 	 Attr4377 	 0.363
41 	 235 	 Attr235 	 0.358
42 	 6283 	 Attr6283 	 0.358
43 	 5039 	 Attr5039 	 0.358
44 	 6225 	 Attr6225 	 0.355
45 	 2348 	 Attr2348 	 0.355
46 	 4535 	 Attr4535 	 0.342
47 	 6803 	 Attr6803 	 0.339
48 	 4582 	 Attr4582 	 0.337
49 	 2141 	 Attr2141 	 0.334
50 	 6185 	 Attr6185 	 0.332
51 	 321 	 Attr321 	 0.331
52 	 5772 	 Attr5772 	 0.330
53 	 7119 	 Attr7119 	 0.330
54 	 1674 	 Attr1674 	 0.328
55 	 4167 	 Attr4167 	 0.328
56 	 6281 	 Attr6281 	 0.328
57 	 3722 	 Attr3722 	 0.326
58 	 6539 	 Attr6539 	 0.324
59 	 1260 	 Attr1260 	 0.322
60 	 4373 	 Attr4373 	 0.319
61 	 6376 	 Attr6376 	 0.319
62 	 1630 	 Attr1630 	 0.319
63 	 4894 	 Attr4894 	 0.319
64 	 4609 	 Attr4609 	 0.314
65 	 6201 	 Attr6201 	 0.312
66 	 173 	 Attr173 	 0.310
67 	 5087 	 Attr5087 	 0.308
68 	 6373 	 Attr6373 	 0.308
69 	 2546 	 Attr2546 	 0.308
70 	 4211 	 Attr4211 	 0.308
71 	 1400 	 Attr1400 	 0.303
72 	 6702 	 Attr6702 	 0.303
73 	 1740 	 Attr1740 	 0.301
74 	 6257 	 Attr6257 	 0.301
75 	 6162 	 Attr6162 	 0.301
76 	 1926 	 Attr1926 	 0.300
77 	 6167 	 Attr6167 	 0.299
78 	 6623 	 Attr6623 	 0.297
79 	 5688 	 Attr5688 	 0.297
80 	 4082 	 Attr4082 	 0.296
81 	 1081 	 Attr1081 	 0.296
82 	 1725 	 Attr1725 	 0.295
83 	 6005 	 Attr6005 	 0.292
84 	 4499 	 Attr4499 	 0.292
85 	 6974 	 Attr6974 	 0.290
86 	 4107 	 Attr4107 	 0.289
87 	 922 	 Attr922 	 0.289
88 	 3422 	 Attr3422 	 0.289
89 	 2439 	 Attr2439 	 0.289
90 	 1239 	 Attr1239 	 0.286
91 	 5833 	 Attr5833 	 0.286
92 	 3631 	 Attr3631 	 0.284
93 	 4472 	 Attr4472 	 0.283
94 	 4951 	 Attr4951 	 0.282
95 	 4291 	 Attr4291 	 0.281
96 	 6847 	 Attr6847 	 0.281
97 	 2855 	 Attr2855 	 0.281
98 	 6472 	 Attr6472 	 0.281
99 	 3507 	 Attr3507 	 0.280
100 	 5984 	 Attr5984 	 0.280
101 	 760 	 Attr760 	 0.279
102 	 532 	 Attr532 	 0.278
103 	 229 	 Attr229 	 0.278
104 	 2485 	 Attr2485 	 0.277
105 	 668 	 Attr668 	 0.276
106 	 5794 	 Attr5794 	 0.275
107 	 2739 	 Attr2739 	 0.274
108 	 3137 	 Attr3137 	 0.274
109 	 1120 	 Attr1120 	 0.274
110 	 1078 	 Attr1078 	 0.272
111 	 4644 	 Attr4644 	 0.270
112 	 4480 	 Attr4480 	 0.269
113 	 1962 	 Attr1962 	 0.269
114 	 5552 	 Attr5552 	 0.269
115 	 2276 	 Attr2276 	 0.267
116 	 1095 	 Attr1095 	 0.267
117 	 490 	 Attr490 	 0.266
118 	 1092 	 Attr1092 	 0.266
119 	 88 	 Attr88 	 0.266
120 	 878 	 Attr878 	 0.265
121 	 2833 	 Attr2833 	 0.260
122 	 293 	 Attr293 	 0.260
123 	 2084 	 Attr2084 	 0.258
124 	 2356 	 Attr2356 	 0.258
125 	 1615 	 Attr1615 	 0.258
126 	 4137 	 Attr4137 	 0.255
127 	 4004 	 Attr4004 	 0.255
128 	 412 	 Attr412 	 0.253
129 	 3336 	 Attr3336 	 0.253
130 	 3005 	 Attr3005 	 0.252
131 	 3359 	 Attr3359 	 0.251
132 	 2408 	 Attr2408 	 0.250
133 	 1157 	 Attr1157 	 0.250
134 	 4914 	 Attr4914 	 0.250
135 	 2063 	 Attr2063 	 0.249
136 	 3433 	 Attr3433 	 0.249
137 	 288 	 Attr288 	 0.249
138 	 3233 	 Attr3233 	 0.248
139 	 3183 	 Attr3183 	 0.248
140 	 3070 	 Attr3070 	 0.248
141 	 1807 	 Attr1807 	 0.247
142 	 4463 	 Attr4463 	 0.246
143 	 5254 	 Attr5254 	 0.246
144 	 6279 	 Attr6279 	 0.246
145 	 6215 	 Attr6215 	 0.246
146 	 1207 	 Attr1207 	 0.245
147 	 5231 	 Attr5231 	 0.245
148 	 379 	 Attr379 	 0.244
149 	 2043 	 Attr2043 	 0.243
150 	 3258 	 Attr3258 	 0.243
151 	 3932 	 Attr3932 	 0.243
152 	 4546 	 Attr4546 	 0.242
153 	 5808 	 Attr5808 	 0.242
154 	 3861 	 Attr3861 	 0.242
155 	 2909 	 Attr2909 	 0.241
156 	 2422 	 Attr2422 	 0.241
157 	 2733 	 Attr2733 	 0.241
158 	 5191 	 Attr5191 	 0.241
159 	 5600 	 Attr5600 	 0.241
160 	 6049 	 Attr6049 	 0.241
161 	 6573 	 Attr6573 	 0.239
162 	 1551 	 Attr1551 	 0.239
163 	 3984 	 Attr3984 	 0.239
164 	 4318 	 Attr4318 	 0.239
165 	 3688 	 Attr3688 	 0.238
166 	 1704 	 Attr1704 	 0.236
167 	 1448 	 Attr1448 	 0.236
168 	 1953 	 Attr1953 	 0.236
169 	 461 	 Attr461 	 0.235
170 	 3416 	 Attr3416 	 0.235
171 	 5171 	 Attr5171 	 0.235
172 	 654 	 Attr654 	 0.234
173 	 4447 	 Attr4447 	 0.233
174 	 6895 	 Attr6895 	 0.233
175 	 6515 	 Attr6515 	 0.232
176 	 1604 	 Attr1604 	 0.232
177 	 6563 	 Attr6563 	 0.232
178 	 6378 	 Attr6378 	 0.231
179 	 4780 	 Attr4780 	 0.231
180 	 1399 	 Attr1399 	 0.230
181 	 5823 	 Attr5823 	 0.229
182 	 4091 	 Attr4091 	 0.229
183 	 5300 	 Attr5300 	 0.228
184 	 2759 	 Attr2759 	 0.228
185 	 5683 	 Attr5683 	 0.228
186 	 1649 	 Attr1649 	 0.227
187 	 1450 	 Attr1450 	 0.226
188 	 4375 	 Attr4375 	 0.226
189 	 1394 	 Attr1394 	 0.226
190 	 5188 	 Attr5188 	 0.226
191 	 6677 	 Attr6677 	 0.224
192 	 3778 	 Attr3778 	 0.224
193 	 1897 	 Attr1897 	 0.224
194 	 1381 	 Attr1381 	 0.223
195 	 2604 	 Attr2604 	 0.223
196 	 2349 	 Attr2349 	 0.223
197 	 5625 	 Attr5625 	 0.222
198 	 2951 	 Attr2951 	 0.222
199 	 900 	 Attr900 	 0.222
200 	 6801 	 Attr6801 	 0.222
1 	 6855 	 Attr6855 	 0.626
2 	 5119 	 Attr5119 	 2.587
3 	 400 	 Attr400 	 2.856
4 	 2063 	 Attr2063 	 3.376
5 	 2793 	 Attr2793 	 3.722
6 	 1120 	 Attr1120 	 3.102
7 	 1745 	 Attr1745 	 3.020
8 	 6225 	 Attr6225 	 2.641
9 	 1381 	 Attr1381 	 2.532
10 	 2121 	 Attr2121 	 2.501
11 	 2354 	 Attr2354 	 2.424
12 	 4377 	 Attr4377 	 2.211
13 	 4951 	 Attr4951 	 2.141
14 	 1041 	 Attr1041 	 2.186
15 	 2739 	 Attr2739 	 2.217
16 	 6539 	 Attr6539 	 2.265
17 	 4847 	 Attr4847 	 2.215
18 	 3939 	 Attr3939 	 2.140
19 	 4823 	 Attr4823 	 2.187
20 	 4438 	 Attr4438 	 2.240
21 	 6041 	 Attr6041 	 2.184
22 	 1834 	 Attr1834 	 2.148
23 	 5593 	 Attr5593 	 2.093
24 	 4447 	 Attr4447 	 2.077
25 	 1779 	 Attr1779 	 2.088
26 	 3847 	 Attr3847 	 2.098
27 	 1882 	 Attr1882 	 2.101
28 	 1144 	 Attr1144 	 2.050
29 	 758 	 Attr758 	 1.989
30 	 1928 	 Attr1928 	 1.958
31 	 5039 	 Attr5039 	 1.935
32 	 3252 	 Attr3252 	 1.937
33 	 6167 	 Attr6167 	 1.909
34 	 538 	 Attr538 	 1.904
35 	 4480 	 Attr4480 	 1.923
36 	 6162 	 Attr6162 	 1.940
37 	 1239 	 Attr1239 	 1.935
38 	 1829 	 Attr1829 	 1.937
39 	 2441 	 Attr2441 	 1.919
40 	 6184 	 Attr6184 	 1.923
41 	 4973 	 Attr4973 	 1.892
42 	 880 	 Attr880 	 1.875
43 	 1685 	 Attr1685 	 1.900
44 	 6974 	 Attr6974 	 1.865
45 	 4211 	 Attr4211 	 1.880
46 	 4328 	 Attr4328 	 1.869
47 	 3714 	 Attr3714 	 1.859
48 	 3183 	 Attr3183 	 1.861
49 	 5240 	 Attr5240 	 1.882
50 	 2402 	 Attr2402 	 1.886
51 	 1909 	 Attr1909 	 1.874
52 	 4373 	 Attr4373 	 1.878
53 	 2276 	 Attr2276 	 1.880
54 	 4894 	 Attr4894 	 1.860
55 	 412 	 Attr412 	 1.862
56 	 640 	 Attr640 	 1.872
57 	 2363 	 Attr2363 	 1.887
58 	 6801 	 Attr6801 	 1.898
59 	 804 	 Attr804 	 1.889
60 	 1551 	 Attr1551 	 1.889
61 	 2642 	 Attr2642 	 1.891
62 	 2020 	 Attr2020 	 1.880
63 	 321 	 Attr321 	 1.883
64 	 2288 	 Attr2288 	 1.879
65 	 1207 	 Attr1207 	 1.858
66 	 3631 	 Attr3631 	 1.867
67 	 4366 	 Attr4366 	 1.873
68 	 668 	 Attr668 	 1.844
69 	 1450 	 Attr1450 	 1.847
70 	 3706 	 Attr3706 	 1.837
71 	 6257 	 Attr6257 	 1.828
72 	 6215 	 Attr6215 	 1.833
73 	 4229 	 Attr4229 	 1.835
74 	 4291 	 Attr4291 	 1.827
75 	 4609 	 Attr4609 	 1.827
76 	 4137 	 Attr4137 	 1.829
77 	 5552 	 Attr5552 	 1.824
78 	 3320 	 Attr3320 	 1.828
79 	 288 	 Attr288 	 1.821
80 	 4680 	 Attr4680 	 1.828
81 	 4524 	 Attr4524 	 1.821
82 	 3070 	 Attr3070 	 1.832
83 	 4535 	 Attr4535 	 1.836
84 	 930 	 Attr930 	 1.832
