1 	 14 	 gene14 	 0.349
2 	 377 	 gene377 	 0.331
3 	 493 	 gene493 	 0.321
4 	 1917 	 gene1917 	 0.306
5 	 765 	 gene765 	 0.295
6 	 249 	 gene249 	 0.273
7 	 625 	 gene625 	 0.273
8 	 1771 	 gene1771 	 0.271
9 	 1671 	 gene1671 	 0.269
10 	 841 	 gene841 	 0.267
11 	 1423 	 gene1423 	 0.266
12 	 1047 	 gene1047 	 0.263
13 	 1892 	 gene1892 	 0.259
14 	 419 	 gene419 	 0.257
15 	 1293 	 gene1293 	 0.253
16 	 822 	 gene822 	 0.252
17 	 1674 	 gene1674 	 0.249
18 	 267 	 gene267 	 0.249
19 	 1400 	 gene1400 	 0.246
20 	 892 	 gene892 	 0.246
21 	 66 	 gene66 	 0.240
22 	 1884 	 gene1884 	 0.240
23 	 581 	 gene581 	 0.237
24 	 1597 	 gene1597 	 0.237
25 	 245 	 gene245 	 0.233
26 	 513 	 gene513 	 0.231
27 	 1153 	 gene1153 	 0.231
28 	 67 	 gene67 	 0.230
29 	 1494 	 gene1494 	 0.229
30 	 415 	 gene415 	 0.229
31 	 1416 	 gene1416 	 0.228
32 	 1635 	 gene1635 	 0.226
33 	 391 	 gene391 	 0.226
34 	 1873 	 gene1873 	 0.223
35 	 824 	 gene824 	 0.221
36 	 1772 	 gene1772 	 0.221
37 	 1534 	 gene1534 	 0.221
38 	 1946 	 gene1946 	 0.217
39 	 1472 	 gene1472 	 0.217
40 	 1388 	 gene1388 	 0.216
41 	 1511 	 gene1511 	 0.215
42 	 1058 	 gene1058 	 0.215
43 	 1758 	 gene1758 	 0.215
44 	 111 	 gene111 	 0.215
45 	 1115 	 gene1115 	 0.214
46 	 1231 	 gene1231 	 0.213
47 	 1730 	 gene1730 	 0.213
48 	 561 	 gene561 	 0.212
49 	 1168 	 gene1168 	 0.212
50 	 1924 	 gene1924 	 0.207
51 	 1634 	 gene1634 	 0.205
52 	 1838 	 gene1838 	 0.204
53 	 75 	 gene75 	 0.202
54 	 1346 	 gene1346 	 0.202
55 	 1111 	 gene1111 	 0.201
56 	 1256 	 gene1256 	 0.200
57 	 882 	 gene882 	 0.196
58 	 622 	 gene622 	 0.196
59 	 1959 	 gene1959 	 0.194
60 	 1972 	 gene1972 	 0.193
61 	 1372 	 gene1372 	 0.193
62 	 411 	 gene411 	 0.192
63 	 187 	 gene187 	 0.192
64 	 772 	 gene772 	 0.191
65 	 1672 	 gene1672 	 0.190
66 	 1982 	 gene1982 	 0.189
67 	 992 	 gene992 	 0.189
68 	 779 	 gene779 	 0.189
69 	 639 	 gene639 	 0.188
70 	 834 	 gene834 	 0.187
71 	 1867 	 gene1867 	 0.184
72 	 1406 	 gene1406 	 0.184
73 	 1060 	 gene1060 	 0.184
74 	 1184 	 gene1184 	 0.183
75 	 1897 	 gene1897 	 0.183
76 	 136 	 gene136 	 0.182
77 	 1967 	 gene1967 	 0.180
78 	 1042 	 gene1042 	 0.180
79 	 1651 	 gene1651 	 0.178
80 	 1451 	 gene1451 	 0.178
81 	 758 	 gene758 	 0.177
82 	 1560 	 gene1560 	 0.177
83 	 1679 	 gene1679 	 0.177
84 	 143 	 gene143 	 0.176
85 	 529 	 gene529 	 0.175
86 	 648 	 gene648 	 0.175
87 	 281 	 gene281 	 0.175
88 	 1048 	 gene1048 	 0.175
89 	 837 	 gene837 	 0.175
90 	 970 	 gene970 	 0.174
91 	 624 	 gene624 	 0.174
92 	 1334 	 gene1334 	 0.173
93 	 1473 	 gene1473 	 0.173
94 	 119 	 gene119 	 0.170
95 	 1570 	 gene1570 	 0.170
96 	 852 	 gene852 	 0.170
97 	 399 	 gene399 	 0.170
98 	 1920 	 gene1920 	 0.170
99 	 1599 	 gene1599 	 0.169
