1 	 14 	 gene14 	 0.349
2 	 377 	 gene377 	 0.331
3 	 493 	 gene493 	 0.321
4 	 1917 	 gene1917 	 0.306
5 	 765 	 gene765 	 0.295
6 	 249 	 gene249 	 0.273
7 	 625 	 gene625 	 0.273
8 	 1771 	 gene1771 	 0.271
9 	 1671 	 gene1671 	 0.269
10 	 841 	 gene841 	 0.267
11 	 1423 	 gene1423 	 0.266
12 	 1047 	 gene1047 	 0.263
13 	 1892 	 gene1892 	 0.259
14 	 419 	 gene419 	 0.257
15 	 1293 	 gene1293 	 0.253
16 	 822 	 gene822 	 0.252
17 	 1674 	 gene1674 	 0.249
18 	 267 	 gene267 	 0.249
19 	 1400 	 gene1400 	 0.246
20 	 892 	 gene892 	 0.246
21 	 66 	 gene66 	 0.240
22 	 1884 	 gene1884 	 0.240
23 	 581 	 gene581 	 0.237
24 	 1597 	 gene1597 	 0.237
25 	 245 	 gene245 	 0.233
26 	 513 	 gene513 	 0.231
27 	 1153 	 gene1153 	 0.231
28 	 67 	 gene67 	 0.230
29 	 1494 	 gene1494 	 0.229
30 	 415 	 gene415 	 0.229
31 	 1416 	 gene1416 	 0.228
32 	 1635 	 gene1635 	 0.226
33 	 391 	 gene391 	 0.226
34 	 1873 	 gene1873 	 0.223
35 	 824 	 gene824 	 0.221
36 	 1772 	 gene1772 	 0.221
37 	 1534 	 gene1534 	 0.221
38 	 1946 	 gene1946 	 0.217
39 	 1472 	 gene1472 	 0.217
40 	 1388 	 gene1388 	 0.216
41 	 1511 	 gene1511 	 0.215
42 	 1058 	 gene1058 	 0.215
43 	 1758 	 gene1758 	 0.215
44 	 111 	 gene111 	 0.215
45 	 1115 	 gene1115 	 0.214
46 	 1231 	 gene1231 	 0.213
47 	 1730 	 gene1730 	 0.213
48 	 561 	 gene561 	 0.212
49 	 1168 	 gene1168 	 0.212
50 	 1924 	 gene1924 	 0.207
1 	 14 	 gene14 	 0.349
2 	 1917 	 gene1917 	 0.146
3 	 377 	 gene377 	 0.143
4 	 765 	 gene765 	 0.084
5 	 841 	 gene841 	 0.073
6 	 1671 	 gene1671 	 0.078
7 	 892 	 gene892 	 0.074
8 	 493 	 gene493 	 0.067
9 	 1047 	 gene1047 	 0.067
10 	 822 	 gene822 	 0.068
11 	 625 	 gene625 	 0.069
12 	 1416 	 gene1416 	 0.066
13 	 1873 	 gene1873 	 0.061
14 	 1597 	 gene1597 	 0.055
15 	 1892 	 gene1892 	 0.053
16 	 1400 	 gene1400 	 0.047
17 	 67 	 gene67 	 0.047
18 	 1293 	 gene1293 	 0.042
19 	 1388 	 gene1388 	 0.044
20 	 1423 	 gene1423 	 0.041
21 	 419 	 gene419 	 0.042
22 	 1758 	 gene1758 	 0.043
23 	 513 	 gene513 	 0.040
24 	 581 	 gene581 	 0.042
25 	 1048 	 gene1048 	 0.043
26 	 1534 	 gene1534 	 0.040
27 	 1771 	 gene1771 	 0.043
28 	 249 	 gene249 	 0.041
29 	 1772 	 gene1772 	 0.038
30 	 1372 	 gene1372 	 0.035
31 	 1494 	 gene1494 	 0.038
32 	 1674 	 gene1674 	 0.035
33 	 1153 	 gene1153 	 0.036
34 	 852 	 gene852 	 0.031
35 	 1884 	 gene1884 	 0.035
36 	 1115 	 gene1115 	 0.030
37 	 1924 	 gene1924 	 0.030
38 	 1381 	 gene1381 	 0.030
39 	 1042 	 gene1042 	 0.030
40 	 66 	 gene66 	 0.031
41 	 1672 	 gene1672 	 0.029
42 	 1838 	 gene1838 	 0.027
43 	 267 	 gene267 	 0.026
44 	 391 	 gene391 	 0.023
45 	 1635 	 gene1635 	 0.025
46 	 1668 	 gene1668 	 0.023
47 	 1570 	 gene1570 	 0.024
48 	 1346 	 gene1346 	 0.024
49 	 639 	 gene639 	 0.023
50 	 1451 	 gene1451 	 0.022
